sentence	label
give 4 out of 6 points to this book	4
Will it be freezing close to my current location	2
showtimes for movies currently playing at Speakeasy Theaters	6
Play some Mark Tremonti from the thirties.	3
Add Hatfield and the North to my Hot House playlist. 	0
play Wolves by Larry Gatlin	3
I need a table for six pm for me and my step daughter at Cafe Rouge	1
Can you give me the movie schedules for films close by?	6
play the Música Da Série De Filmes O Hobbit album by Alex Otaola	3
Is it supposed to hail in NY	2
find The World Is a Game	5
play Shake Your Head	3
What movies are playing at Cobb Theatres	6
I want to eat at a indoor bar for two	1
add Troy Andrews to my pop punk powerhouses	0
I want to hear something from the nineties by Alissa Musto on Groove Shark	3
Lets eat now somewhere in Roach	1
Play a concerto from the nineties	3
Add My Belgian Rose to my evening list	0
I want to give the current novel 4 stars	4
I need a table for 4 at The Brass Rail.	1
I want a table for 7 at a popular cafeteria on Holy Saturday in GA	1
add Hello, My Lover, Goodbye to my Deathcore playlist	0
book a spot at a steakhouse with internet	1
add tune to my playlist ironing	0
What will it be like in the current place at midnight	2
Please show me the movies playing at Amco Entertainment.	6
I'd like to book at a place in Michigan for a party of 3, name of the restaurant is Carter House Inn.	1
Rate the current novel four out of 6 points	4
I'd like to watch movies at KB Theatres	6
What movie times are there at ArcLight Hollywood	6
rate this essay one out of 6 stars	4
Can you add something by Snow onto my Zen Focus playlist	0
what films are showing at Cooper Foundation	6
I'm looking for the saga Why Men Leave Home	5
I need a party of two reservation faraway from Atlantic Av-Barclays Ctr at a spa for fast food	1
rate this chronicle two points	4
Play Suite Sudarmoricaine by Afi on itunes	3
Will there be a blizzard in Egypt on Jul. 3?	2
I'm looking for the television show The Flame	5
I am giving the book After Henry a rating of 0 out of 6 stars	4
put this track on soul bpm my playlist	0
Sort eighties ep from the last	3
Show the Mickey Mouse photograph	5
is it going to be windy faraway from the Valley of Fire	2
Please play some fourties music on Spotify	3
Give the current novel a 3 out of 6 rating	4
Will the weather be stormy on january the 15th, 2026 in the Federated States Of Micronesia	2
Rate this essay two out of 6 stars	4
I need a dinner reservation in three months for a restaurant in Hills and Dales.	1
I'd like to listen to iheart radio's chill out playlist please.	3
Rate this album a one	4
what movie theatre is showing If the Huns Came to Melbourne	6
What is the TV series in App Store	5
What is temperature in Benin now	2
book a table for 8 in China 16 hours ten minutes and one second from now	1
Which cinema is currently showing The Youngest Profession?	6
I would like to book a restaurant in Niagara Falls for 8 on June nineteenth	1
What weather will it be in Battlement Mesa?	2
What will the weather be here 14 minutes from now within walking distance?	2
find a book called Kiss Symphony - Alive IV	5
Book a restaurant for ten in OK.	1
Show me the picture Written in the Stars	5
Book me a reservation for 10 in Oman	1
Play the top twenty chant by Wise.	3
What's the weather on Bird Island Burkina at shavuot	2
What are the movie times for movies close by	6
book a spot for one at a restaurant in ID	1
add this Eric Weissberg song to my Dance Workout	0
Show me the game Music Bank	5
I need a reservation for The Original House of Pies with three people in Plandome Manor PA	1
find a soundtrack for Meditations	5
Add lisa m to my guitar hero live playlist	0
Book Laurelhurst Theater for 8 people. 	1
book a restaurant for one in Skillman	1
Show me the photograph of Minutes to Midnight	5
Where can I find the soundtrack for Steamboat Bill?	5
Check the weather forecast for Biscay	2
On 10/14/2026 I have two people to eat at Coney Island Hot Dog Stand	1
find Wild at Heart	6
I would like to book a puglia food court in KY	1
Put No Mystery into my Punk Essentials playlist. 	0
How is the forecast for OK?	2
book a top-rated osteria seven weeks from now	1
I'm looking for local movie schedules.	6
What time is The Crystal Gazer playing at the closest cinema?	6
How much fog is there in Tarpon Springs?	2
Book a table for nine people in NJ.	1
Find the movie times for films in the area.	6
I want this artist on the Cena Elegante playlist	0
Rate this album a one.	4
Will it be warm in Powersville Guam 23 hours from now	2
What time does Military history of African Americans play	6
Is it warm in West Monroe	2
Play the playlist, A Mis Niños de 30.	3
put Edwyn Collins onto my Trabajo Relax playlist	0
Add the 3rd world to my focus now	0
Rate The Young Elites series 1 of 6 points	4
I need a table in East Timor for a party of nine at 5 North St	1
During tea time, what animated movies will be screening at the closest movie house?	6
Play me Hier Encore by greydon square	3
give zero star for current album	4
Weather for september seventh, 2039 in Salinas River National Wildlife Refuge	2
What cinema is Health Warning playing in eleven hours?	6
What films are showing at Kerasotes Theatres	6
Book a joint in sixteen minutes  for 9.	1
show creative game Elements of Life: Remixed	5
I need a reservation for Little Grill Collective for supper with eight people 	1
Book spot for eight at bar that serves potée	1
I'd like to reserve a spot at a bakery in Guyana in feb.	1
Can you play me songs from the Estado de ánimo playlist?	3
will there be snowfall in Pacific Beach Suriname	2
Put sleeping with ghosts into my 90s Indie playlist. 	0
find the picture Chorus Line	5
I want a table for me and my kids in Turkey at a neighboring restaurant	1
Tell me if it will it be windy in Grizzled Squirrel Wildlife Sanctuary	2
I want to hear music off my Indie Festival playlist	3
Add artist to my Broken Heart	0
I'd like to eat at a popular diner	1
Find me the Lace and Whiskey soundtrack	5
Tell me the weather forecast nearby my current location	2
Book a reservation for eight people in North Dakota	1
The spring classical playlist needs Partners in Crime added to it. 	0
Please play me something by New Wave Of American Heavy Metal	3
Play me a song from Movies For The Blind on Pandora	3
what's the closest movie house showing The Legend of Ben Hall	6
I need a reservation for four minutes from now for 3 people in the Falkland Islands	1
play Deezer tunes Are & Be	3
book a bar for 2 in Hayden Row on friday	1
What is the weather forecast in Langdon	2
Will it be cold at 1 am in Boon?	2
Find focus now list and add eylem to my playlist	0
Add Pimp C to my workout remix. 	0
play the most popular album on Google Music by sasu ripatti	3
The Evil Experiment gets zero out of 6 points	4
find Live in Tokyo for me	5
Book a table for 3 at one of the Restaurants in Washington, D.C. in Riverview	1
play some Industrial music on Lastfm	3
Find a reservation at Sunset at a gastropub for 2 people	1
I'd like to see the show Onion SportsDome 	5
Rate Richard Carvel 4 out of 6	4
Please get me The Very Best of Chicago: Only the Beginning.	5
Please get me the Welcome to the Rileys game.	5
four out of 6 stars for the previous essay	4
I want a table for five at a restaurant with latin food in Arkansas for 1 hour from now	1
Which films are playing close by?	6
Fine movie times for Loews Cineplex Entertainment.	6
give 1 out of 6 points to current textbook	4
What is the weather nearby Bermuda a week from now 	2
Book a reservation for seven people at a bakery in Osage City	1
I want to book a restaurant next year in Glazier for 6 people.	1
Play a popular ballad by Amanda	3
List movie times at Cinemark Theatres	6
I want a table for my grandson and I somewhere in Arkansas	1
show me the Everybody Wants You picture	5
rate The Bunce 1 stars	4
find the painting Retro Active	5
what is the Eugene T. Mahoney State Park forecast for 2 days from now	2
play any sixties song	3
Is there fog in New York	2
What is the forecast for here	2
Can you add Through the Darkness They March to my once upon a time playlist	0
What's the weather forecast in Melcher-Dallas?	2
Can i get the movie times for Fox Theatres?	6
What is the weather close to Somesville on mon.	2
I'd give the current essay five points	4
Play a song by Juanes on Last Fm	3
add this artist to my 80'S PARTY	0
add album to my piano ballads	0
Book a restaurant.	1
I want to hear Steven Harwell from the thirties	3
Play me a song from Voices & Images	3
I wish to listen to good symphony music by mi lu bing.	3
what is the movie schedule for Cineplex Odeon Corporation	6
show video game name Find the Colour	5
Play something by Daisy Voisin on google music	3
show me the When Your Heart Stops Beating photograph	5
Is there a cloud in the sky in Thornville on Feb. fifth	2
Book a restaurant within the same area of Ely for 10 people.	1
Play the top five songs from Robert Lockwood Junior.	3
Play some 1970 Antero Manninen on zvooq.	3
Rate this novel four of 6	4
Play some music by Jody Williams from 2001	3
I want to give the current album 2 stars	4
Play These Four Walls by Yummy Bingham.	3
Where is the creative work Seven Pillars of Wisdom?	5
Will it be foggy now close to Jolley	2
What will the weather be in Mattawan Saint Barthélemy?	2
how much hotter will it be here tomorrow	2
play some Deezer oldies music	3
what movies are showing in the neighborhood 	6
Play some seventies track from top Rie Tomosaka	3
Can I get the showtimes for films at Malco Theatres.	6
Add javine hylton to my evening playlist	0
Add this song to my esenciales playlist	0
Book a churrascaria restaurant for 2 which serves mezes 	1
put this dave abbruzzese tune on Family Road Trip	0
my great grandfather and I would like to get together at a taverna.	1
Add the big mama thornton song to cassie's Punk Rock Workout playlist	0
What will the weather be in NM in 1 minute 	2
I'd like a table for my teenager and I at the Washington, D.C. Jewish Community Center	1
I'd like a movie schedule for a close by movies	6
For this current essay I give 5 of 6 points	4
show weather forcast here at 19	2
rate Atop an Underwood: Early Stories and Other Writings 0 out of 6 stars	4
add children of telepathic experiences to the playlist named baladas románticas	0
I need to episodes for the TV series, Fast Food Nation.	5
I want to book a restaurant not far from our college.	1
Play some melody from the eighties on Spotify	3
